ID,RECHNERBEZ,DCELINK_ID,SCHWEISSGERAETE_NAME,ORTSNUMMER,WIP,BOLZEN_ID,KAROSSERIE_ID,AUSGANGS_ID,SCHWEISSPROGRAMM_ID,SCHWEISSSTROM_IST,SCHWEISSZEIT_IST,UL_HAUPTSTROM_IST,UL_VORSTROM_IST,HUBHOEHE_IST,HUBHOEHE_SOLL,ABFALLZEIT_IST,ABFALLZEIT_SOLL,DURCHDRINGUNG_IST,SCHWEISSENERGIE_IST
2131745,M050UB92BRT2,459999,15 UB92 130SWB121,8813,1,21610095,17446808,1,48,750,30.5,25,22.60000038,1.49000001,1.5,10.5,10,-1.003000021,578
2131403,M050UB93BRT1,1161545,15 UB93 030SWB421,8821,1,22610235,17446790,1,308,750,30.20000076,26.20000076,23,1.50999999,1.5,9.199999809,9,-0.50999999,594
2131852,M050UB92BRT2,460001,15 UB92 130SWB421,8816,1,21610195,17446808,1,116,750,29.39999962,24.79999924,23.39999962,1.49000001,1.5,9.300000191,9.899999619,-0.879999995,563
2130500,M050UB93BRT1,1161547,15 UB93 030SWB221,8820,1,22620027,17446790,2,105,1000,35.90000153,28.39999962,24.60000038,1.49000001,1.5,10.69999981,10.80000019,-0.915000021,1024
2131958,M050UB92BRT2,459986,15 UB92 130SWB521,8817,1,21610390,17446808,1,6,750,30.20000076,26.39999962,23.39999962,1.700000048,1.700000048,9.399999619,9.199999809,-0.579999983,605
2132060,M050UB92BRT2,459998,15 UB92 130SWB321,8815,1,21610079,17446808,1,150,750,30.20000076,25.79999924,23.39999962,1.49000001,1.5,9.800000191,9.600000381,-1.108999968,585
2131640,M050UB92BRT2,460014,15 UB92 130SWB221,8814,1,21620006,17446808,2,80,900,40.5,26,19.20000076,0.810000002,0.800000012,9,8.5,-1.17900002,954
2131249,M050UB93BRT1,1161549,15 UB93 030SWB521,8822,1,22610017,17446790,1,47,750,29.89999962,25.20000076,23.79999924,1.50999999,1.5,9.100000381,9.100000381,-0.615999997,573
2131853,M050UB92BRT2,460006,15 UB92 130SWB421,8816,1,21610329,17446808,1,213,750,28.89999962,27,24.60000038,1.49000001,1.5,9.100000381,10.19999981,-0.915000021,597
2130501,M050UB93BRT1,1161550,15 UB93 030SWB221,8820,1,22620169,17446790,2,158,1000,36.59999847,29,24.20000076,1.49000001,1.5,11.10000038,10.5,-0.967999995,1056
2131959,M050UB92BRT2,459990,15 UB92 130SWB521,8817,1,21610107,17446808,1,169,750,32,26.79999924,23.60000038,1.690000057,1.700000048,9.399999619,9.399999619,-0.68599999,648
2131746,M050UB92BRT2,460007,15 UB92 130SWB121,8813,1,21620010,17446808,2,128,950,65.30000305,27.60000038,19.79999924,0.800000012,0.800000012,8.699999809,8.300000191,-0.933000028,1716
2131528,M050UB93BRT1,1161548,15 UB93 050SWB421,8827,1,21610103,17446782,1,30,750,30.5,26.39999962,24,1.700000048,1.700000048,9.5,9,-0.634000003,602
2131641,M050UB92BRT2,460017,15 UB92 130SWB221,8814,1,21620131,17446808,1,192,700,28.20000076,26.20000076,24.39999962,1.49000001,1.5,10.30000019,10.10000038,-0.845000029,525
2131494,M050UB93BRT1,1161546,15 UB93 050SWB121,8826,1,21620070,17446782,2,13,950,49.70000076,25.79999924,20.20000076,0.800000012,0.800000012,8,8.300000191,-0.810000002,1235
2131854,M050UB92BRT2,460011,15 UB92 130SWB421,8816,1,21610191,17446808,1,109,750,30.70000076,25.79999924,23.20000076,1.49000001,1.5,10.5,9.800000191,-0.949999988,596
2131960,M050UB92BRT2,459994,15 UB92 130SWB521,8817,1,21610184,17446808,1,204,750,29.89999962,24.79999924,22.39999962,1.700000048,1.700000048,9.399999619,9.399999619,-0.56400001,564
2131747,M050UB92BRT2,460012,15 UB92 130SWB121,8813,1,21620162,17446808,1,144,750,29.89999962,25.20000076,23.60000038,1.49000001,1.5,9.899999619,9.899999619,-0.879999995,575
2132061,M050UB92BRT2,460005,15 UB92 130SWB321,8815,1,21610877,17446808,2,353,900,40,26.39999962,19.39999962,0.800000012,0.800000012,8.399999619,8.399999619,-1.055999994,950
2131529,M050UB93BRT1,1161552,15 UB93 050SWB421,8827,1,21610335,17446782,1,88,750,30.20000076,25.20000076,20.60000038,1.700000048,1.700000048,9.5,9.300000191,-0.791999996,568
2131642,M050UB92BRT2,460022,15 UB92 130SWB221,8814,1,21620007,17446808,1,87,750,30.20000076,26.20000076,23.79999924,1.50999999,1.5,10.30000019,10.10000038,-0.949999988,598
2131855,M050UB92BRT2,460013,15 UB92 130SWB421,8816,1,21610324,17446808,1,199,750,31,24.79999924,23.60000038,1.49000001,1.5,9.800000191,8.800000191,-0.474999994,577
2131961,M050UB92BRT2,460000,15 UB92 130SWB521,8817,1,21610076,17446808,1,162,750,30.5,26.39999962,22.60000038,1.700000048,1.700000048,9.699999809,9.199999809,-0.58099997,603
2131748,M050UB92BRT2,460016,15 UB92 130SWB121,8813,1,21620030,17446808,1,136,750,31,28,24.79999924,1.49000001,1.5,10.60000038,9.600000381,-0.916000009,648
2132062,M050UB92BRT2,460010,15 UB92 130SWB321,8815,1,21610875,17446808,2,339,900,39.70000076,25.79999924,19,0.790000021,0.800000012,8.199999809,8.5,-0.931999981,931
2131530,M050UB93BRT1,1161553,15 UB93 050SWB421,8827,1,21610331,17446782,1,112,750,30.5,24.60000038,20,1.700000048,1.700000048,9.600000381,9.100000381,-0.703999996,561
2131643,M050UB92BRT2,460025,15 UB92 130SWB221,8814,1,21620002,17446808,1,53,750,29.89999962,25.20000076,24,1.50999999,1.5,10.10000038,10.10000038,-0.967999995,575
2131495,M050UB93BRT1,1161551,15 UB93 050SWB121,8826,1,21610682,17446782,2,20,950,51.70000076,25,18.60000038,0.790000021,0.800000012,8.5,8.699999809,-0.721000016,1231
2131856,M050UB92BRT2,460018,15 UB92 130SWB421,8816,1,21610337,17446808,1,227,750,29.70000076,26.60000038,23.79999924,1.50999999,1.5,9,9.300000191,-0.563000023,601
2131962,M050UB92BRT2,460004,15 UB92 130SWB521,8817,1,21610183,17446808,1,197,750,29.39999962,25.79999924,23,1.700000048,1.700000048,8.899999619,9.399999619,-0.493000001,583
2131749,M050UB92BRT2,460019,15 UB92 130SWB121,8813,1,21620191,17446808,1,151,750,29.70000076,26.20000076,24,1.49000001,1.5,9.399999619,9.699999809,-0.739000022,593
2132063,M050UB92BRT2,460015,15 UB92 130SWB321,8815,1,21610876,17446808,2,346,900,40.5,26.20000076,19.79999924,0.790000021,0.800000012,9.399999619,8.899999619,-1.074000001,956
2131531,M050UB93BRT1,1161555,15 UB93 050SWB421,8827,1,21610198,17446782,1,21,750,30.20000076,27.20000076,22.60000038,1.700000048,1.700000048,9.199999809,9,-0.950999975,613
2131857,M050UB92BRT2,460021,15 UB92 130SWB421,8816,1,21610222,17446808,1,136,750,29.20000076,24.60000038,22,1.49000001,1.5,9.199999809,10,-0.879999995,548
2131644,M050UB92BRT2,460028,15 UB92 130SWB221,8814,1,21620175,17446808,1,229,750,30.20000076,25,23.79999924,1.50999999,1.5,10,9.800000191,-0.827000022,574
2131496,M050UB93BRT1,1161554,15 UB93 050SWB121,8826,1,21610681,17446782,1,19,750,29.70000076,25,23.20000076,1.49000001,1.5,10.19999981,10.5,-0.950999975,567
2131963,M050UB92BRT2,460008,15 UB92 130SWB521,8817,1,21610180,17446808,1,190,750,30,25.20000076,22.79999924,1.700000048,1.700000048,9.399999619,9.399999619,-0.61500001,579
2131750,M050UB92BRT2,460023,15 UB92 130SWB121,8813,1,21610153,17446808,1,64,750,29.89999962,25,23.39999962,1.49000001,1.5,10.10000038,10.10000038,-0.967999995,567
2131645,M050UB92BRT2,460033,15 UB92 130SWB221,8814,1,21620076,17446808,2,33,950,40,25.39999962,19.79999924,0.790000021,0.800000012,8,8,-0.66900003,975
2131532,M050UB93BRT1,1161557,15 UB93 050SWB421,8827,1,21610166,17446782,1,42,750,29.70000076,25.60000038,23.39999962,1.690000057,1.700000048,8.300000191,8.600000381,-0.967999995,578
2132064,M050UB92BRT2,460020,15 UB92 130SWB321,8815,1,21610008,17446808,1,101,750,30.20000076,26,21.60000038,1.49000001,1.5,10,9.800000191,-0.879000008,585
2131858,M050UB92BRT2,460026,15 UB92 130SWB421,8816,1,21610887,17446808,1,388,750,30.70000076,26.79999924,21.79999924,1.50999999,1.5,10.60000038,9.899999619,-0.985000014,613
2131497,M050UB93BRT1,1161556,15 UB93 050SWB121,8826,1,21610799,17446782,1,23,750,29.70000076,26.20000076,23.79999924,1.50999999,1.5,8.699999809,9,-0.493000001,593
2131751,M050UB92BRT2,460027,15 UB92 130SWB121,8813,1,21610863,17446808,1,120,750,29.70000076,25.60000038,24,1.49000001,1.5,9.699999809,10,-0.950999975,579
2131533,M050UB93BRT1,1161559,15 UB93 050SWB421,8827,1,21610233,17446782,1,43,750,29.39999962,24.79999924,22.60000038,1.690000057,1.700000048,9.100000381,9.600000381,-1.003000021,558
2132065,M050UB92BRT2,460024,15 UB92 130SWB321,8815,1,21610049,17446808,1,143,750,30.70000076,24.60000038,23,1.49000001,1.5,9.300000191,8.600000381,-0.527999997,567
2131859,M050UB92BRT2,460030,15 UB92 130SWB421,8816,1,21610219,17446808,1,122,750,32,24.60000038,22.60000038,1.50999999,1.5,9.300000191,9.300000191,-0.50999999,597
2131646,M050UB92BRT2,460037,15 UB92 130SWB221,8814,1,21620081,17446808,2,34,920,40.70000076,25.39999962,19.60000038,0.810000002,0.800000012,9.100000381,8.399999619,-0.933000028,959
2131498,M050UB93BRT1,1161558,15 UB93 050SWB121,8826,1,21610798,17446782,1,22,750,29.70000076,25.20000076,24.20000076,1.50999999,1.5,9.699999809,10,-0.861999989,575
2131752,M050UB92BRT2,460031,15 UB92 130SWB121,8813,1,21610862,17446808,1,112,750,29.89999962,24.20000076,23.20000076,1.49000001,1.5,9.899999619,9.899999619,-0.949999988,555
2131860,M050UB92BRT2,460032,15 UB92 130SWB421,8816,1,21610221,17446808,1,129,750,30,25.79999924,24.20000076,1.50999999,1.5,9.300000191,9.300000191,-0.58099997,590
2131647,M050UB92BRT2,460042,15 UB92 130SWB221,8814,1,21620192,17446808,1,245,750,29.89999962,26.20000076,23.39999962,1.50999999,1.5,9.5,9.5,-0.74000001,597
2131499,M050UB93BRT1,1161560,15 UB93 050SWB121,8826,1,21610797,17446782,1,21,750,34.09999847,24.20000076,24,1.49000001,1.5,9.300000191,9.199999809,-0.545000017,628
2131753,M050UB92BRT2,460035,15 UB92 130SWB121,8813,1,21610417,17446808,1,104,750,34.09999847,25.79999924,20.60000038,1.49000001,1.5,9.100000381,9,-0.56400001,660
2132066,M050UB92BRT2,460029,15 UB92 130SWB321,8815,1,21610007,17446808,1,94,750,30,24.60000038,22.60000038,1.49000001,1.5,9.699999809,9.699999809,-0.774999976,556
2130297,M050UB93BRT1,1161579,15 UB93 080SWB421,8833,1,24610341,17446840,2,251,960,43.79999924,26.39999962,19.79999924,0.810000002,0.800000012,9.5,9.699999809,-1.17900002,1118
2131861,M050UB92BRT2,460036,15 UB92 130SWB421,8816,1,21610069,17446808,1,67,750,29.89999962,27.39999962,24.39999962,1.49000001,1.5,10.10000038,10.10000038,-0.949999988,623
2131754,M050UB92BRT2,460038,15 UB92 130SWB121,8813,1,21610038,17446808,1,32,750,30.5,24.39999962,22.79999924,1.49000001,1.5,10,9.5,-0.986000001,564
2131648,M050UB92BRT2,460046,15 UB92 130SWB221,8814,1,21620128,17446808,1,188,750,29.89999962,26.39999962,24.20000076,1.49000001,1.5,10.10000038,10.10000038,-0.74000001,602
2132067,M050UB92BRT2,460034,15 UB92 130SWB321,8815,1,21610029,17446808,1,129,750,30.70000076,24.79999924,23.39999962,1.49000001,1.5,10.60000038,9.899999619,-0.967000008,577
2130298,M050UB93BRT1,1161590,15 UB93 080SWB421,8833,1,24610181,17446840,2,147,960,44.09999847,26.20000076,19.39999962,0.790000021,0.800000012,9.5,9.399999619,-1.161999941,1123
2131862,M050UB92BRT2,460041,15 UB92 130SWB421,8816,1,21610087,17446808,1,74,750,29.39999962,26.39999962,24,1.49000001,1.5,9.600000381,10.19999981,-0.915000021,594
2130553,M050UB93BRT1,1161567,15 UB93 080SWB321,8832,1,24610073,17446840,1,73,750,29.20000076,24.39999962,23.60000038,1.50999999,1.5,8.100000381,8.899999619,-0.527999997,549
2131755,M050UB92BRT2,460043,15 UB92 130SWB121,8813,1,21610206,17446808,1,80,750,30.5,25.20000076,23.60000038,1.49000001,1.5,10.5,10,-0.985000014,583
2131118,M050UB93BRT1,1161563,15 UB93 100SWB121,8836,1,22620049,17446774,1,77,750,30,25.79999924,23.60000038,1.690000057,1.700000048,9.399999619,9.399999619,-0.615999997,591
2130382,M050UB93BRT1,1161564,15 UB93 100SWB421,8839,1,22610039,17446774,1,13,740,30.5,26.39999962,23,1.49000001,1.5,9.300000191,8.800000191,-1.10800004,599
2132068,M050UB92BRT2,460039,15 UB92 130SWB321,8815,1,21610372,17446808,1,206,750,30.5,25,23.60000038,1.50999999,1.5,9.699999809,9.199999809,-0.68599999,577
2130299,M050UB93BRT1,1161602,15 UB93 080SWB421,8833,1,24610234,17446840,2,171,960,43.5,26,19.39999962,0.790000021,0.800000012,9.199999809,9.600000381,-1.161000013,1100
2130554,M050UB93BRT1,1161574,15 UB93 080SWB321,8832,1,24610090,17446840,1,85,750,30.5,26.20000076,24,1.50999999,1.5,10.39999962,9.899999619,-1.003000021,599
2131049,M050UB93BRT1,1161561,15 UB93 100SWB321,8838,1,22610416,17446774,2,181,1000,36.09999847,24.39999962,19.39999962,0.790000021,0.800000012,7.599999905,7.5,-0.915000021,883
2131288,M050UB93BRT1,1161562,15 UB93 100SWB521,8840,1,22610214,17446774,1,115,960,36.29999924,28.39999962,23.39999962,1.49000001,1.5,10.30000019,9.899999619,-1.26699996,994
2131119,M050UB93BRT1,1161569,15 UB93 100SWB121,8836,1,22620018,17446774,1,32,750,30,24.20000076,22.20000076,1.700000048,1.700000048,9.199999809,9.199999809,-0.791999996,553
2130383,M050UB93BRT1,1161571,15 UB93 100SWB421,8839,1,22610048,17446774,1,16,800,34.29999924,25.60000038,22.39999962,1.49000001,1.5,9,8.699999809,-0.843999982,709
2131756,M050UB92BRT2,460047,15 UB92 130SWB121,8813,1,21610204,17446808,1,72,750,33.79999924,25.60000038,20.79999924,1.50999999,1.5,8.800000191,9,-0.492000014,651
2132069,M050UB92BRT2,460045,15 UB92 130SWB321,8815,1,21610018,17446808,1,115,750,30.20000076,25,23.79999924,1.49000001,1.5,10.5,10.30000019,-0.843999982,574
2131863,M050UB92BRT2,460050,15 UB92 130SWB421,8816,1,21610386,17446808,1,234,750,30,26,23.60000038,1.49000001,1.5,9.600000381,9.600000381,-0.791999996,592
2130753,M050UB93BRT1,1161568,15 UB93 080SWB521,8834,1,24610068,17446840,1,82,750,29.5,26,23.60000038,1.49000001,1.5,9.199999809,9.699999809,-0.986000001,587
2130300,M050UB93BRT1,1161613,15 UB93 080SWB421,8833,1,24610342,17446840,2,259,960,43.5,25.79999924,19.20000076,0.790000021,0.800000012,9.100000381,9.5,-1.108999968,1093
2130555,M050UB93BRT1,1161584,15 UB93 080SWB321,8832,1,24610070,17446840,1,66,750,30.5,24.79999924,24.39999962,1.50999999,1.5,9.399999619,8.899999619,-0.579999983,573
2131120,M050UB93BRT1,1161576,15 UB93 100SWB121,8836,1,22620056,17446774,1,80,750,30.5,25.20000076,23,1.679999948,1.700000048,9.699999809,9.199999809,-0.58099997,581
2131050,M050UB93BRT1,1161570,15 UB93 100SWB321,8838,1,22620142,17446774,2,347,1000,36.09999847,25.39999962,21.60000038,0.790000021,0.800000012,8.300000191,8.199999809,-0.986000001,919
2130384,M050UB93BRT1,1161583,15 UB93 100SWB421,8839,1,22610042,17446774,1,29,750,34.09999847,25.60000038,22.20000076,1.49000001,1.5,8.5,8.399999619,-0.721000016,660
2131289,M050UB93BRT1,1161575,15 UB93 100SWB521,8840,1,22610216,17446774,1,131,980,28.20000076,28.39999962,24.20000076,1.49000001,1.5,10.5,10.30000019,-0.843999982,788
2132070,M050UB92BRT2,460049,15 UB92 130SWB321,8815,1,21610019,17446808,1,122,750,29.20000076,26.60000038,24,1.50999999,1.5,9,9.800000191,-0.563000023,595
2131864,M050UB92BRT2,460052,15 UB92 130SWB421,8816,1,21610715,17446808,1,424,750,30.70000076,26,22.20000076,1.49000001,1.5,10.5,9.800000191,-0.915000021,601
2130754,M050UB93BRT1,1161577,15 UB93 080SWB521,8834,1,24610188,17446840,1,162,750,29.89999962,26,22.79999924,1.50999999,1.5,8.800000191,8.800000191,-0.493000001,588
2130301,M050UB93BRT1,1161622,15 UB93 080SWB421,8833,1,24610888,17446840,1,595,750,30.5,26.20000076,21.60000038,1.50999999,1.5,10.60000038,10.10000038,-1.021000028,593
2130556,M050UB93BRT1,1161593,15 UB93 080SWB321,8832,1,24610046,17446840,1,41,750,30.20000076,25.60000038,23.79999924,1.50999999,1.5,9.899999619,9.699999809,-1.055999994,587
2131964,M050UB92BRT2,460040,15 UB92 130SWB521,8817,1,21610030,17446808,1,85,750,29.70000076,26.20000076,23.20000076,1.700000048,1.700000048,9.100000381,9.399999619,-0.456999987,593
2130385,M050UB93BRT1,1161591,15 UB93 100SWB421,8839,1,22610051,17446774,1,69,750,34,26.39999962,21.39999962,1.49000001,1.5,8.699999809,8.600000381,-0.527999997,676
2130887,M050UB93BRT1,1161566,15 UB93 080SWB121,8830,1,24620073,17446840,1,195,750,28.39999962,25.39999962,23.79999924,1.49000001,1.5,8.199999809,9.800000191,-0.967999995,559
2131051,M050UB93BRT1,1161581,15 UB93 100SWB321,8838,1,22610127,17446774,2,54,1000,35.90000153,24.60000038,22.39999962,0.790000021,0.800000012,7.099999905,7.199999809,-0.827000022,893
2130755,M050UB93BRT1,1161585,15 UB93 080SWB521,8834,1,24610044,17446840,1,50,750,30.70000076,26.60000038,23.60000038,1.49000001,1.5,10.10000038,9.399999619,-0.827000022,613
2130302,M050UB93BRT1,1161635,15 UB93 080SWB421,8833,1,24610320,17446840,2,203,960,44.59999847,25.60000038,19.20000076,0.810000002,0.800000012,8.800000191,8.199999809,-1.054999948,1104
2130557,M050UB93BRT1,1161601,15 UB93 080SWB321,8832,1,24610229,17446840,1,146,750,30.29999924,26.20000076,24.20000076,1.50999999,1.5,9.899999619,9.600000381,-0.985000014,595
2131965,M050UB92BRT2,460044,15 UB92 130SWB521,8817,1,21610043,17446808,1,99,750,30,26.60000038,23.79999924,1.700000048,1.700000048,9.199999809,9.199999809,-0.456999987,604
2131121,M050UB93BRT1,1161592,15 UB93 100SWB121,8836,1,22620172,17446774,1,124,750,28.39999962,24.79999924,21.79999924,1.700000048,1.700000048,9.5,9,-0.721000016,531
2132071,M050UB92BRT2,460053,15 UB92 130SWB321,8815,1,21610005,17446808,1,87,750,30,25,23.60000038,1.50999999,1.5,10.10000038,10.10000038,-0.967000008,569
2130702,M050UB93BRT1,1161587,15 UB93 030SWB121,8819,1,21610040,17446824,1,34,750,30.20000076,25.79999924,23.79999924,1.49000001,1.5,9.899999619,9.699999809,-0.949999988,589
2131250,M050UB93BRT1,1161588,15 UB93 030SWB521,8822,1,21610182,17446824,1,135,750,30.20000076,26.79999924,24.20000076,1.50999999,1.5,10,9.800000191,-1.003000021,609
2130889,M050UB93BRT1,1161573,15 UB93 080SWB121,8830,1,24620163,17446840,1,203,750,30.20000076,25.20000076,24,1.50999999,1.5,10,9.800000191,-0.933000028,583
2131966,M050UB92BRT2,460048,15 UB92 130SWB521,8817,1,21610208,17446808,1,119,750,30.5,24.20000076,22,1.700000048,1.700000048,9.899999619,9.399999619,-0.722000003,556
2130502,M050UB93BRT1,1161595,15 UB93 030SWB221,8820,1,21620170,17446824,1,272,750,29.70000076,26.79999924,25.20000076,1.49000001,1.5,9.399999619,9.699999809,-0.773999989,607
2130756,M050UB93BRT1,1161594,15 UB93 080SWB521,8834,1,24610028,17446840,1,35,750,30.20000076,26.20000076,22.79999924,1.50999999,1.5,9.199999809,9,-0.456999987,598
2130558,M050UB93BRT1,1161611,15 UB93 080SWB321,8832,1,24610228,17446840,1,137,750,29.89999962,26.79999924,23.79999924,1.49000001,1.5,9,9,-0.510999978,609
2130875,M050UB93BRT1,1161578,15 UB93 080SWB221,8831,1,24620016,17446840,1,59,750,30,25.79999924,23,1.50999999,1.5,9.199999809,9.199999809,-0.61500001,593
2130703,M050UB93BRT1,1161598,15 UB93 030SWB121,8819,1,21610110,17446824,1,37,750,30.39999962,25.20000076,24.39999962,1.49000001,1.5,10.19999981,9.699999809,-0.949999988,583
2131404,M050UB93BRT1,1161597,15 UB93 030SWB421,8821,1,21610220,17446824,1,66,750,29.70000076,25,21.79999924,1.49000001,1.5,8.800000191,9.100000381,-0.439999998,560
2130303,M050UB93BRT1,1161649,15 UB93 080SWB421,8833,1,24610319,17446840,2,195,960,44.09999847,26,19.79999924,0.810000002,0.800000012,8.899999619,8.800000191,-1.126000047,1103
2131251,M050UB93BRT1,1161599,15 UB93 030SWB521,8822,1,21610075,17446824,1,17,750,29.5,25,22.39999962,1.49000001,1.5,9.5,10,-0.827000022,561
2130891,M050UB93BRT1,1161582,15 UB93 080SWB121,8830,1,24620068,17446840,1,187,750,29.70000076,26.39999962,24.20000076,1.49000001,1.5,9.699999809,10,-0.810000002,602
2132072,M050UB92BRT2,460055,15 UB92 130SWB321,8815,1,21610371,17446808,1,199,750,30.20000076,24,23.60000038,1.50999999,1.5,9.5,9.300000191,-0.615999997,554
2131967,M050UB92BRT2,460051,15 UB92 130SWB521,8817,1,21610009,17446808,1,15,750,30.70000076,24.60000038,23,1.700000048,1.700000048,10.60000038,9.800000191,-0.933000028,574
2130503,M050UB93BRT1,1161603,15 UB93 030SWB221,8820,1,21610156,17446824,1,52,750,30.5,24.20000076,22.39999962,1.49000001,1.5,10.10000038,9.600000381,-0.722000003,553
2130559,M050UB93BRT1,1161620,15 UB93 080SWB321,8832,1,24610227,17446840,1,130,750,30.39999962,25.39999962,22.79999924,1.50999999,1.5,10.10000038,9.600000381,-0.898000002,581
2130877,M050UB93BRT1,1161586,15 UB93 080SWB221,8831,1,24620161,17446840,1,178,750,30.5,26.20000076,23.60000038,1.49000001,1.5,9.5,9,-0.651000023,604
2130704,M050UB93BRT1,1161607,15 UB93 030SWB121,8819,1,21610349,17446824,1,167,750,29.89999962,24.60000038,23,1.50999999,1.5,9.699999809,9.699999809,-0.721000016,559
2131405,M050UB93BRT1,1161606,15 UB93 030SWB421,8821,1,21610217,17446824,1,50,750,30.5,25.79999924,24.20000076,1.50999999,1.5,9.399999619,8.899999619,-0.527999997,595
2130757,M050UB93BRT1,1161605,15 UB93 080SWB521,8834,1,24610024,17446840,1,27,750,30,26.20000076,23.20000076,1.50999999,1.5,8.800000191,8.800000191,-0.493000001,594
2131252,M050UB93BRT1,1161608,15 UB93 030SWB521,8822,1,21610061,17446824,1,59,750,30.20000076,26.20000076,25.20000076,1.50999999,1.5,9.399999619,9.199999809,-0.651000023,598
2130893,M050UB93BRT1,1161589,15 UB93 080SWB121,8830,1,24610012,17446840,1,12,750,29.70000076,24.79999924,23.20000076,1.49000001,1.5,9.600000381,9.899999619,-0.949999988,567
2132073,M050UB92BRT2,460057,15 UB92 130SWB321,8815,1,21610292,17446808,1,192,750,29.70000076,26.20000076,25.20000076,1.50999999,1.5,8.899999619,9.199999809,-0.439999998,594
2130504,M050UB93BRT1,1161610,15 UB93 030SWB221,8820,1,21610126,17446824,2,40,1000,35.90000153,28.60000038,22.60000038,1.50999999,1.5,10.30000019,10.39999962,-1.003000021,1033
2131968,M050UB92BRT2,460054,15 UB92 130SWB521,8817,1,21610111,17446808,1,57,750,31.70000076,25.20000076,20.20000076,1.700000048,1.700000048,9.600000381,9.800000191,-0.809000015,607
2130304,M050UB93BRT1,1161671,15 UB93 080SWB421,8833,1,24610134,17446840,1,59,750,28.20000076,25.39999962,22.79999924,1.49000001,1.5,10.30000019,10.10000038,-0.791999996,538
2130560,M050UB93BRT1,1161634,15 UB93 080SWB321,8832,1,24610050,17446840,1,57,750,31.5,24.79999924,20.20000076,1.49000001,1.5,8.300000191,8.800000191,-0.439999998,591
2130879,M050UB93BRT1,1161596,15 UB93 080SWB221,8831,1,24620166,17446840,1,194,750,30,26.60000038,23.79999924,1.50999999,1.5,9.300000191,9.300000191,-0.633000016,608
2130705,M050UB93BRT1,1161616,15 UB93 030SWB121,8819,1,21610254,17446824,1,151,750,30.5,24.79999924,22.79999924,1.50999999,1.5,9.399999619,8.899999619,-0.667999983,569
2131406,M050UB93BRT1,1161615,15 UB93 030SWB421,8821,1,21610082,17446824,1,22,750,30.20000076,26.60000038,23.79999924,1.49000001,1.5,8.600000381,8.399999619,-0.757000029,605
2130505,M050UB93BRT1,1161618,15 UB93 030SWB221,8820,1,21610200,17446824,1,71,750,30.5,26.79999924,21.20000076,1.50999999,1.5,10.69999981,10.19999981,-0.986000001,613
2130758,M050UB93BRT1,1161612,15 UB93 080SWB521,8834,1,24610347,17446840,1,274,750,30,25.79999924,22.60000038,1.50999999,1.5,8.699999809,8.699999809,-0.456999987,583
2130386,M050UB93BRT1,1161625,15 UB93 100SWB421,8839,1,22610197,17446774,1,76,750,34.29999924,26.79999924,22,1.470000029,1.5,9.199999809,8.899999619,-1.126000047,686
2130895,M050UB93BRT1,1161600,15 UB93 080SWB121,8830,1,24610203,17446840,1,99,760,37.09999847,26.79999924,21,1.50999999,1.5,10,8.800000191,-0.861999989,748
2131122,M050UB93BRT1,1161621,15 UB93 100SWB121,8836,1,22610193,17446774,1,16,700,29.70000076,24.20000076,22.20000076,1.700000048,1.700000048,8.800000191,9.100000381,-0.773999989,513
2132074,M050UB92BRT2,460059,15 UB92 130SWB321,8815,1,21610037,17446808,1,136,750,29.89999962,24.79999924,23.60000038,1.49000001,1.5,9.899999619,9.899999619,-0.950999975,564
2131253,M050UB93BRT1,1161617,15 UB93 030SWB521,8822,1,21610053,17446824,1,28,750,30.70000076,27.20000076,24.39999962,1.49000001,1.5,10.80000019,10.10000038,-1.003000021,624
2131422,M050UB93BRT1,1161632,15 UB93 100SWB221,8837,1,22620179,17446774,1,129,750,29.39999962,26.39999962,23.79999924,1.50999999,1.5,8.600000381,9.100000381,-0.791999996,605
2130561,M050UB93BRT1,1161647,15 UB93 080SWB321,8832,1,24610359,17446840,1,244,750,30,25,23.60000038,1.49000001,1.5,9,9,-0.456999987,571
2131969,M050UB92BRT2,460056,15 UB92 130SWB521,8817,1,21610231,17446808,1,120,750,30.20000076,25.39999962,23.20000076,1.690000057,1.700000048,9.600000381,9.399999619,-0.579999983,582
2131290,M050UB93BRT1,1161627,15 UB93 100SWB521,8840,1,22610215,17446774,1,123,980,28.10000038,28.39999962,23.79999924,1.50999999,1.5,10.80000019,10.60000038,-1.054999948,788
2130881,M050UB93BRT1,1161604,15 UB93 080SWB221,8831,1,24620196,17446840,1,237,750,30.5,25.20000076,23.39999962,1.50999999,1.5,10.19999981,9.699999809,-0.773999989,582
2131407,M050UB93BRT1,1161629,15 UB93 030SWB421,8821,1,21610098,17446824,1,23,750,30.70000076,24.79999924,24,1.49000001,1.5,10.5,9.699999809,-1.019999981,577
2131419,M050UB93BRT1,1161565,15 UB93 100SWB221,8837,1,22620044,17446774,1,94,760,33,24.39999962,20,1.50999999,1.5,9.199999809,8.199999809,-0.493000001,612
2131420,M050UB93BRT1,1161572,15 UB93 100SWB221,8837,1,22610033,17446774,1,30,750,30.20000076,25.20000076,22.20000076,1.50999999,1.5,8.699999809,8.5,-0.773999989,585
2131421,M050UB93BRT1,1161580,15 UB93 100SWB221,8837,1,22610129,17446774,1,33,750,29.89999962,24.79999924,21.39999962,1.50999999,1.5,8.699999809,8.699999809,-0.615999997,569
